,case_number,year,type,country,activity,injury,mes,deceso,genero,especies,edad,wspeed_950mb,wspeed_900mb,wspeed_850mb,wspeed_800mb,wspeed_750mb,wspeed_700mb,wspeed_650mb,wspeed_600mb,wspeed_550mb,wspeed_500mb,wspeed_450mb,wspeed_400mb,wspeed_350mb,wspeed_300mb,wspeed_250mb,wspeed_200mb,wdir_200mb,wdir_250mb,wdir_300mb,wdir_350mb,wdir_400mb,wdir_450mb,wdir_500mb,wdir_550mb,wdir_600mb,wdir_650mb,wdir_700mb,wdir_750mb,wdir_800mb,wdir_850mb,wdir_900mb,wdir_950mb,rh_950mb,rh_900mb,rh_850mb,rh_800mb,rh_750mb,rh_700mb,rh_650mb,rh_600mb,rh_550mb,rh_500mb,rh_450mb,rh_400mb,rh_350mb,rh_300mb,rh_250mb,rh_200mb,timepoint,cloudcover,highcloud,midcloud,lowcloud,temp2m,lifted_index,rh2m,msl_pressure,prec_amount,snow_depth,wind10m.speed
36,2017.01.21,2017,Unprovoked,australia,Scuba Diving,"Multiple injuries to arm, wrist and torso",Jan,N,M,Bull,55.0,3.515625,3.53125,3.453125,3.390625,3.328125,3.3125,3.359375,3.46875,3.484375,3.5625,3.671875,3.734375,3.890625,4.234375,4.859375,5.296875,143.359375,134.6875,124.453125,109.0625,107.421875,119.375,109.0625,108.515625,120.703125,118.203125,110.703125,120.0,129.453125,133.59375,123.671875,105.546875,13.703125,11.671875,8.5625,6.421875,5.546875,4.859375,4.125,3.890625,3.328125,3.3125,3.046875,2.8125,2.0,3.40625,3.640625,5.5625,97.5,3.40625,-9999.0,-9999.0,-9999.0,25.84375,-3.453125,10.75,1015.546875,3.0625,0.0,3.25
37,2017.01.03,2017,Invalid,australia,Wading,Minor injuries to foot & toes,Jan,Unknown,M,Unspecified,20.0,3.515625,3.53125,3.453125,3.390625,3.328125,3.3125,3.359375,3.46875,3.484375,3.5625,3.671875,3.734375,3.890625,4.234375,4.859375,5.296875,143.359375,134.6875,124.453125,109.0625,107.421875,119.375,109.0625,108.515625,120.703125,118.203125,110.703125,120.0,129.453125,133.59375,123.671875,105.546875,13.703125,11.671875,8.5625,6.421875,5.546875,4.859375,4.125,3.890625,3.328125,3.3125,3.046875,2.8125,2.0,3.40625,3.640625,5.5625,97.5,3.40625,-9999.0,-9999.0,-9999.0,25.84375,-3.453125,10.75,1015.546875,3.0625,0.0,3.25
38,2016.12.19,2016,Unprovoked,south africa,Surf skiing ,"No injury, but ski severely damaged",Dec,N,M,White,55.0,2.515625,2.328125,2.28125,2.171875,2.203125,2.21875,2.34375,2.46875,2.625,3.125,3.65625,3.796875,3.71875,3.984375,4.234375,4.6875,200.46875,216.328125,210.078125,233.59375,236.484375,231.640625,231.640625,215.390625,212.890625,207.578125,194.765625,181.71875,162.1875,170.46875,160.0,141.171875,12.90625,9.984375,7.015625,7.65625,8.921875,7.9375,8.875,7.125,4.265625,2.484375,0.578125,0.453125,2.046875,3.75,5.46875,8.234375,97.5,5.390625,-9999.0,-9999.0,-9999.0,23.875,2.359375,10.203125,1019.28125,0.90625,0.0,2.53125
39,2016.12.11.a,2016,Invalid,usa,Surfing,Cuts to right ankle & foot,Dec,Unknown,M,Unspecified,19.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
40,2016.12.06,2016,Provoked,australia,Surf fishing,Lacerations to both hands while attempting to land a hooked shark PROVOKED INCIDENT,Dec,N,M,Unspecified,20.0,3.515625,3.53125,3.453125,3.390625,3.328125,3.3125,3.359375,3.46875,3.484375,3.5625,3.671875,3.734375,3.890625,4.234375,4.859375,5.296875,143.359375,134.6875,124.453125,109.0625,107.421875,119.375,109.0625,108.515625,120.703125,118.203125,110.703125,120.0,129.453125,133.59375,123.671875,105.546875,13.703125,11.671875,8.5625,6.421875,5.546875,4.859375,4.125,3.890625,3.328125,3.3125,3.046875,2.8125,2.0,3.40625,3.640625,5.5625,97.5,3.40625,-9999.0,-9999.0,-9999.0,25.84375,-3.453125,10.75,1015.546875,3.0625,0.0,3.25
41,2016.12.01,2016,Unprovoked,australia,Surfing,Injuries to foot & arm,Dec,N,M,White,65.0,3.515625,3.53125,3.453125,3.390625,3.328125,3.3125,3.359375,3.46875,3.484375,3.5625,3.671875,3.734375,3.890625,4.234375,4.859375,5.296875,143.359375,134.6875,124.453125,109.0625,107.421875,119.375,109.0625,108.515625,120.703125,118.203125,110.703125,120.0,129.453125,133.59375,123.671875,105.546875,13.703125,11.671875,8.5625,6.421875,5.546875,4.859375,4.125,3.890625,3.328125,3.3125,3.046875,2.8125,2.0,3.40625,3.640625,5.5625,97.5,3.40625,-9999.0,-9999.0,-9999.0,25.84375,-3.453125,10.75,1015.546875,3.0625,0.0,3.25
42,2016.11.28,2016,Provoked,australia,Fishing,Laceration to right hand by hooked & gaffed shark. PROVOKED INCIDENT,Nov,N,M,Unspecified,25.0,3.515625,3.53125,3.453125,3.390625,3.328125,3.3125,3.359375,3.46875,3.484375,3.5625,3.671875,3.734375,3.890625,4.234375,4.859375,5.296875,143.359375,134.6875,124.453125,109.0625,107.421875,119.375,109.0625,108.515625,120.703125,118.203125,110.703125,120.0,129.453125,133.59375,123.671875,105.546875,13.703125,11.671875,8.5625,6.421875,5.546875,4.859375,4.125,3.890625,3.328125,3.3125,3.046875,2.8125,2.0,3.40625,3.640625,5.5625,97.5,3.40625,-9999.0,-9999.0,-9999.0,25.84375,-3.453125,10.75,1015.546875,3.0625,0.0,3.25
43,2016.11.14,2016,Unprovoked,usa,Floating,Injuries to right calf and thigh,Nov,N,F,Tiger,58.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
44,2016.10.21,2016,Unprovoked,usa,Surfing,Left arm and leg injured,Oct,N,M,Unspecified,36.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
45,2016.09.26,2016,Unprovoked,australia,Surfing,4 deep lacerations to thigh,Sep,N,M,White,17.0,3.515625,3.53125,3.453125,3.390625,3.328125,3.3125,3.359375,3.46875,3.484375,3.5625,3.671875,3.734375,3.890625,4.234375,4.859375,5.296875,143.359375,134.6875,124.453125,109.0625,107.421875,119.375,109.0625,108.515625,120.703125,118.203125,110.703125,120.0,129.453125,133.59375,123.671875,105.546875,13.703125,11.671875,8.5625,6.421875,5.546875,4.859375,4.125,3.890625,3.328125,3.3125,3.046875,2.8125,2.0,3.40625,3.640625,5.5625,97.5,3.40625,-9999.0,-9999.0,-9999.0,25.84375,-3.453125,10.75,1015.546875,3.0625,0.0,3.25
46,2016.09.11,2016,Unprovoked,usa,Wading,Minor injury to arm,Sep,N,M,Unspecified,60.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
47,2016.09.07,2016,Unprovoked,usa,Swimming,Severe lacerations to shoulder & forearm,Sep,N,F,Tiger,51.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
48,2016.08.29.b,2016,Unprovoked,usa,Surfing,Lacerations to right foot,Aug,N,M,Bull,25.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
49,2016.08.06,2016,Unprovoked,usa,SUP Foil boarding,"No inury, shark & board collided",Aug,N,M,Tiger,21.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
50,2016.07.20,2016,Provoked,australia,Fishing,Laceration to left calf from hooked shark PROVOKED INCIDENT,Jul,N,M,Unspecified,31.0,3.515625,3.53125,3.453125,3.390625,3.328125,3.3125,3.359375,3.46875,3.484375,3.5625,3.671875,3.734375,3.890625,4.234375,4.859375,5.296875,143.359375,134.6875,124.453125,109.0625,107.421875,119.375,109.0625,108.515625,120.703125,118.203125,110.703125,120.0,129.453125,133.59375,123.671875,105.546875,13.703125,11.671875,8.5625,6.421875,5.546875,4.859375,4.125,3.890625,3.328125,3.3125,3.046875,2.8125,2.0,3.40625,3.640625,5.5625,97.5,3.40625,-9999.0,-9999.0,-9999.0,25.84375,-3.453125,10.75,1015.546875,3.0625,0.0,3.25
51,2016.07.15.b,2016,Unprovoked,usa,Kite surfing,"No injury, board damaged",Jul,N,M,White,61.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
52,2016.07.07.b,2016,Provoked,usa,Fishing,Fin of hooked shark injured fisherman's forearm. . PROVOKED INCIDENT,Jul,N,M,Unspecified,59.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
53,2016.07.04,2016,Provoked,australia,Fishing,Right thigh injured by hooked pregnant female shark PROVOKED INCIDENT,Jul,N,M,Unspecified,34.0,3.515625,3.53125,3.453125,3.390625,3.328125,3.3125,3.359375,3.46875,3.484375,3.5625,3.671875,3.734375,3.890625,4.234375,4.859375,5.296875,143.359375,134.6875,124.453125,109.0625,107.421875,119.375,109.0625,108.515625,120.703125,118.203125,110.703125,120.0,129.453125,133.59375,123.671875,105.546875,13.703125,11.671875,8.5625,6.421875,5.546875,4.859375,4.125,3.890625,3.328125,3.3125,3.046875,2.8125,2.0,3.40625,3.640625,5.5625,97.5,3.40625,-9999.0,-9999.0,-9999.0,25.84375,-3.453125,10.75,1015.546875,3.0625,0.0,3.25
54,2016.06.21.b,2016,Unprovoked,usa,Floating,Lacerations and punctures to foot,Jun,N,M,Unspecified,42.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
55,2016.06.14,2016,Unprovoked,usa,Floating in tube,Injury to lower leg,Jun,N,F,Unspecified,6.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
56,2016.06.11,2016,Unprovoked,usa,Standing,Laceration to wrist,Jun,N,M,Unspecified,19.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
57,2016.06.07,2016,Invalid,usa,Surfing,"No injury, board damaged",Jun,Unknown,M,Unspecified,27.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
58,2016.06.05.a,2016,Unprovoked,australia,Diving,FATAL,Jun,Y,F,Unspecified,60.0,3.515625,3.53125,3.453125,3.390625,3.328125,3.3125,3.359375,3.46875,3.484375,3.5625,3.671875,3.734375,3.890625,4.234375,4.859375,5.296875,143.359375,134.6875,124.453125,109.0625,107.421875,119.375,109.0625,108.515625,120.703125,118.203125,110.703125,120.0,129.453125,133.59375,123.671875,105.546875,13.703125,11.671875,8.5625,6.421875,5.546875,4.859375,4.125,3.890625,3.328125,3.3125,3.046875,2.8125,2.0,3.40625,3.640625,5.5625,97.5,3.40625,-9999.0,-9999.0,-9999.0,25.84375,-3.453125,10.75,1015.546875,3.0625,0.0,3.25
59,2016.05.31,2016,Unprovoked,australia,Surfing,FATAL,May,Y,M,White,29.0,3.515625,3.53125,3.453125,3.390625,3.328125,3.3125,3.359375,3.46875,3.484375,3.5625,3.671875,3.734375,3.890625,4.234375,4.859375,5.296875,143.359375,134.6875,124.453125,109.0625,107.421875,119.375,109.0625,108.515625,120.703125,118.203125,110.703125,120.0,129.453125,133.59375,123.671875,105.546875,13.703125,11.671875,8.5625,6.421875,5.546875,4.859375,4.125,3.890625,3.328125,3.3125,3.046875,2.8125,2.0,3.40625,3.640625,5.5625,97.5,3.40625,-9999.0,-9999.0,-9999.0,25.84375,-3.453125,10.75,1015.546875,3.0625,0.0,3.25
60,2016.05.29.a,2016,Unprovoked,usa,Swimming,Injury to posterior right leg,May,N,M,Unspecified,13.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
61,2016.05.21.b,2016,Unprovoked,usa,Swimming,Lacerations and puncture wounds to foot and ankle,May,N,F,Bull,22.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
62,2016.05.18,2016,Unprovoked,usa,Swimming,Ankle bitten,May,N,M,Unspecified,48.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
63,2016.05.15,2016,Provoked,usa,Teasing a shark,Arm grabbed PROVOKED INCIDENT,May,N,F,Unspecified,23.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
64,2016.05.02,2016,Provoked,new zealand,Fishing,Foot bitten by landed shark PROVOKED INCIDENT,May,N,M,Unspecified,39.0,3.265625,3.203125,3.1875,3.15625,3.140625,3.25,3.21875,3.359375,3.4375,3.578125,3.796875,4.140625,4.671875,5.25,6.234375,6.703125,257.890625,244.6875,253.671875,257.5,261.25,267.578125,247.734375,204.453125,190.546875,175.9375,174.6875,173.359375,170.703125,168.125,160.625,147.109375,12.84375,12.390625,4.515625,1.828125,1.125,1.03125,1.015625,2.421875,2.5625,1.59375,1.8125,2.390625,4.25,4.578125,2.109375,-0.453125,97.5,5.5625,-9999.0,-9999.0,-9999.0,15.0,9.890625,10.125,1019.90625,2.953125,0.0,3.03125
65,2016.04.19,2016,Unprovoked,australia,Swimming,Minor puncture wound to foot,Apr,N,M,Unspecified,12.0,3.515625,3.53125,3.453125,3.390625,3.328125,3.3125,3.359375,3.46875,3.484375,3.5625,3.671875,3.734375,3.890625,4.234375,4.859375,5.296875,143.359375,134.6875,124.453125,109.0625,107.421875,119.375,109.0625,108.515625,120.703125,118.203125,110.703125,120.0,129.453125,133.59375,123.671875,105.546875,13.703125,11.671875,8.5625,6.421875,5.546875,4.859375,4.125,3.890625,3.328125,3.3125,3.046875,2.8125,2.0,3.40625,3.640625,5.5625,97.5,3.40625,-9999.0,-9999.0,-9999.0,25.84375,-3.453125,10.75,1015.546875,3.0625,0.0,3.25
66,2016.01.23,2016,Unprovoked,usa,Paddle boarding,No injury,Jan,N,M,Tiger,48.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
67,2016.01.05,2016,Unprovoked,australia,Wading,Laceration to right calf,Jan,N,M,Unspecified,11.0,3.515625,3.53125,3.453125,3.390625,3.328125,3.3125,3.359375,3.46875,3.484375,3.5625,3.671875,3.734375,3.890625,4.234375,4.859375,5.296875,143.359375,134.6875,124.453125,109.0625,107.421875,119.375,109.0625,108.515625,120.703125,118.203125,110.703125,120.0,129.453125,133.59375,123.671875,105.546875,13.703125,11.671875,8.5625,6.421875,5.546875,4.859375,4.125,3.890625,3.328125,3.3125,3.046875,2.8125,2.0,3.40625,3.640625,5.5625,97.5,3.40625,-9999.0,-9999.0,-9999.0,25.84375,-3.453125,10.75,1015.546875,3.0625,0.0,3.25
68,2016.01.02,2016,Unprovoked,australia,Spearfishing,Lacerations to arms & leg,Jan,N,M,Unspecified,31.0,3.515625,3.53125,3.453125,3.390625,3.328125,3.3125,3.359375,3.46875,3.484375,3.5625,3.671875,3.734375,3.890625,4.234375,4.859375,5.296875,143.359375,134.6875,124.453125,109.0625,107.421875,119.375,109.0625,108.515625,120.703125,118.203125,110.703125,120.0,129.453125,133.59375,123.671875,105.546875,13.703125,11.671875,8.5625,6.421875,5.546875,4.859375,4.125,3.890625,3.328125,3.3125,3.046875,2.8125,2.0,3.40625,3.640625,5.5625,97.5,3.40625,-9999.0,-9999.0,-9999.0,25.84375,-3.453125,10.75,1015.546875,3.0625,0.0,3.25
69,2015.12.22,2015,Unprovoked,usa,Paddle boarding,"No injury, shark bit board",Dec,N,M,Unspecified,25.0,2.703125,2.96875,3.234375,3.578125,3.609375,3.828125,4.203125,4.5,4.703125,5.09375,5.28125,5.515625,5.90625,6.140625,6.546875,6.40625,265.546875,222.1875,218.59375,240.234375,241.09375,237.421875,251.953125,266.25,249.140625,254.375,254.84375,262.109375,266.640625,263.984375,240.703125,243.59375,3.984375,4.390625,4.78125,4.390625,4.28125,4.4375,3.53125,2.4375,2.9375,3.59375,4.234375,4.03125,4.234375,5.734375,6.671875,4.59375,97.5,4.5,-9999.0,-9999.0,-9999.0,11.90625,11.390625,3.921875,1018.125,0.28125,0.0,2.578125
70,2015.12.21.b,2015,Unprovoked,australia,Surfing,"No injury, shark leapt on surfboard",Dec,N,M,Unspecified,43.0,3.515625,3.53125,3.453125,3.390625,3.328125,3.3125,3.359375,3.46875,3.484375,3.5625,3.671875,3.734375,3.890625,4.234375,4.859375,5.296875,143.359375,134.6875,124.453125,109.0625,107.421875,119.375,109.0625,108.515625,120.703125,118.203125,110.703125,120.0,129.453125,133.59375,123.671875,105.546875,13.703125,11.671875,8.5625,6.421875,5.546875,4.859375,4.125,3.890625,3.328125,3.3125,3.046875,2.8125,2.0,3.40625,3.640625,5.5625,97.5,3.40625,-9999.0,-9999.0,-9999.0,25.84375,-3.453125,10.75,1015.546875,3.0625,0.0,3.25
71,2015.11.10,2015,Unprovoked,australia,Surfing,Injury to left thigh,Nov,N,M,Bull,20.0,3.515625,3.53125,3.453125,3.390625,3.328125,3.3125,3.359375,3.46875,3.484375,3.5625,3.671875,3.734375,3.890625,4.234375,4.859375,5.296875,143.359375,134.6875,124.453125,109.0625,107.421875,119.375,109.0625,108.515625,120.703125,118.203125,110.703125,120.0,129.453125,133.59375,123.671875,105.546875,13.703125,11.671875,8.5625,6.421875,5.546875,4.859375,4.125,3.890625,3.328125,3.3125,3.046875,2.8125,2.0,3.40625,3.640625,5.5625,97.5,3.40625,-9999.0,-9999.0,-9999.0,25.84375,-3.453125,10.75,1015.546875,3.0625,0.0,3.25
